0471	8753
0472	4914
0473	5137
0474	6642
0475	5735
0476	0837
0477	8345
0478	7538
0479	8327
0480	9955
0481	4099
0482	2712
0483	2963
0484	0242
0485	1944
0486	0989
0487	2523
0488	1591
0489	0039
0490	9168
0491	9340
0492	9044
0493	2808
0494	6368
0495	0823
0496	0461
0497	1464
0498	1186
0499	6249
0500	0530
0501	DNE
0502	DNE
0503	DNE
0504	DNE
0505	DNE
0506	DNE
0507	DNE
0508	DNE
0509	DNE
0510	DNE
0511	DNE
0512	DNE
0513	DNE
0514	DNE
0515	DNE
0516	DNE
0517	DNE
0518	DNE
0519	DNE
0520	DNE
0521	DNE
0522	DNE
0523	DNE
0524	DNE
0525	DNE
0526	DNE
0527	DNE
0528	DNE
0529	DNE
0530	DNE
0531	DNE
0532	DNE
0533	DNE
0534	DNE
0535	DNE
0536	DNE
0537	DNE
0538	DNE
0539	DNE
0540	DNE
0541	DNE
0542	DNE
0543	DNE
0544	DNE
0545	DNE
0546	DNE
0547	DNE
0548	DNE
0549	DNE
0550	DNE
0551	DNE
0552	DNE
0553	DNE
0554	DNE
0555	DNE
0556	DNE
0557	DNE
0558	DNE
0559	DNE
0560	DNE
0561	DNE
0562	DNE
0563	DNE
0564	DNE
0565	DNE
0566	DNE
0567	DNE
0568	DNE
0569	DNE
0570	DNE
0571	DNE
0572	DNE
0573	DNE
0574	DNE
0575	DNE
0576	DNE
0577	DNE
0578	DNE
0579	DNE
0580	DNE
0581	DNE
0582	DNE
0583	DNE
0584	DNE
0585	DNE
0586	DNE
0587	DNE
0588	DNE
0589	DNE
0590	DNE
0591	DNE
0592	DNE
0593	DNE
0594	DNE
0595	DNE
0596	DNE
0597	DNE
0598	DNE
0599	DNE
0600	DNE
0601	DNE
0602	DNE
0603	DNE
0604	DNE
0605	DNE
0606	DNE
0607	DNE
0608	DNE
0609	DNE
0610	DNE
0611	DNE
0612	DNE
0613	DNE
0614	DNE
0615	DNE
0616	DNE
0617	DNE
0618	DNE
0619	DNE
0620	DNE
0621	DNE
0622	DNE
0623	DNE
0624	DNE
0625	DNE
0626	DNE
0627	DNE
0628	DNE
0629	DNE
0630	DNE
0631	DNE
0632	DNE
0633	DNE
0634	DNE
0635	DNE
0636	DNE
0637	DNE
0638	DNE
0639	DNE
0640	DNE
0641	DNE
0642	DNE
0643	DNE
0644	DNE
0645	DNE
0646	DNE
0647	DNE
0648	DNE
0649	DNE
0650	DNE
0651	DNE
0652	DNE
0653	DNE
0654	DNE
0655	DNE
0656	DNE
0657	DNE
0658	DNE
0659	DNE
0660	DNE
0661	DNE
0662	DNE
0663	DNE
0664	DNE
0665	DNE
0666	DNE
0667	DNE
0668	DNE
0669	DNE
0670	DNE
0671	DNE
0672	DNE
0673	DNE
0674	DNE
0675	DNE
0676	DNE
0677	DNE
0678	DNE
0679	DNE
0680	DNE
0681	DNE
0682	DNE
0683	DNE
0684	DNE
0685	DNE
0686	DNE
0687	DNE
0688	DNE
0689	DNE
0690	DNE
0691	DNE
0692	DNE
0693	DNE
0694	DNE
0695	DNE
0696	DNE
0697	DNE
0698	DNE
0699	DNE
0700	DNE
0701	DNE
0702	DNE
0703	DNE
0704	DNE
0705	DNE
0706	DNE
0707	DNE
0708	DNE
0709	DNE
0710	DNE
0711	DNE
0712	DNE
0713	DNE
0714	DNE
0715	DNE
0716	DNE
0717	DNE
0718	DNE
0719	DNE
0720	DNE
0721	DNE
0722	DNE
0723	DNE
0724	DNE
0725	DNE
0726	DNE
0727	DNE
0728	DNE
0729	DNE
0730	DNE
0731	DNE
0732	DNE
0733	DNE
0734	DNE
0735	DNE
0736	DNE
0737	DNE
0738	DNE
0739	DNE
0740	DNE
0741	DNE
0742	DNE
0743	DNE
0744	DNE
0745	DNE
0746	DNE
0747	DNE
0748	DNE
0749	DNE
0750	DNE
0751	140
0752	075
0753	598
0754	290
0755	924
0756	902
0757	940
0758	724
0759	512
0760	459
0761	645
0762	938
0763	183
0764	918
0765	849
0766	022
0767	893
0768	248
0769	403
0770	431
0771	928
0772	628
0773	618
0774	813
0775	344
0776	847
0777	825
0778	871
0779	784
0780	065
0781	493
0782	802
0783	339
0784	520
0785	123
0786	612
0787	651
0788	147
0789	038
0790	439
0791	809
0792	103
0793	308
0794	542
0795	433
0796	291
0797	596
0798	494
0799	705
0800	441
0801	DNE
0802	DNE
0803	DNE
0804	DNE
0805	DNE
0806	DNE
0807	DNE
0808	DNE
0809	DNE
0810	DNE
0811	DNE
0812	DNE
0813	DNE
0814	DNE
0815	DNE
0816	DNE
0817	DNE
0818	DNE
0819	DNE
0820	DNE
0821	DNE
0822	DNE
0823	DNE
0824	DNE
0825	DNE
0826	DNE
0827	DNE
0828	DNE
0829	DNE
0830	DNE
0831	DNE
0832	DNE
0833	DNE
0834	DNE
0835	DNE
0836	DNE
0837	DNE
0838	DNE
0839	DNE
0840	DNE
0841	DNE
0842	DNE
0843	DNE
0844	DNE
0845	DNE
0846	DNE
0847	DNE
0848	DNE
0849	DNE
0850	DNE
0851	DNE
0852	DNE
0853	DNE
0854	DNE
0855	DNE
0856	DNE
0857	DNE
0858	DNE
0859	DNE
0860	DNE
0861	DNE
0862	DNE
0863	DNE
0864	DNE
0865	DNE
0866	DNE
0867	DNE
0868	DNE
0869	DNE
0870	DNE
0871	DNE
0872	DNE
0873	DNE
0874	DNE
0875	DNE
0876	DNE
0877	DNE
0878	DNE
0879	DNE
0880	DNE
0881	DNE
0882	DNE
0883	DNE
0884	DNE
0885	DNE
0886	DNE
0887	DNE
0888	DNE
0889	DNE
0890	DNE
0891	DNE
0892	DNE
0893	DNE
0894	DNE
0895	DNE
0896	DNE
0897	DNE
0898	DNE
0899	DNE
0900	DNE
0901	DNE
0902	DNE
0903	DNE
0904	DNE
0905	DNE
0906	DNE
0907	DNE
0908	DNE
0909	DNE
0910	DNE
0911	DNE
0912	DNE
0913	DNE
0914	DNE
0915	DNE
0916	DNE
0917	DNE
0918	DNE
0919	DNE
0920	DNE
0921	DNE
0922	DNE
0923	DNE
0924	DNE
0925	DNE
0926	DNE
0927	DNE
0928	DNE
0929	DNE
0930	DNE
0931	DNE
0932	DNE
0933	DNE
0934	DNE
0935	DNE
0936	DNE
0937	DNE
0938	DNE
0939	DNE
0940	DNE
0941	DNE
0942	DNE
0943	DNE
0944	DNE
0945	DNE
0946	DNE
0947	DNE
0948	DNE
0949	DNE
0950	DNE
0951	DNE
0952	DNE
0953	DNE
0954	DNE
0955	DNE
0956	DNE
0957	DNE
0958	DNE
0959	DNE
0960	DNE
0961	DNE
0962	DNE
0963	DNE
0964	DNE
0965	DNE
0966	DNE
0967	DNE
0968	DNE
0969	DNE
0970	DNE
0971	DNE
0972	DNE
0973	DNE
0974	DNE
0975	DNE
0976	DNE
0977	DNE
0978	DNE
0979	DNE
0980	DNE
0981	DNE
0982	DNE
0983	DNE
0984	DNE
0985	DNE
0986	DNE
0987	DNE
0988	DNE
0989	DNE
0990	DNE
0991	DNE
0992	DNE
0993	DNE
0994	DNE
0995	DNE
0996	DNE
0997	DNE
0998	DNE
0999	DNE
1000	394
1001	DNE
1002	DNE
1003	DNE
1004	DNE
1005	DNE
1006	DNE
1007	DNE
1008	DNE
1009	DNE
1010	DNE
1011	DNE
1012	DNE
1013	DNE
1014	DNE
1015	DNE
1016	DNE
1017	DNE
1018	DNE
1019	DNE
1020	DNE
1021	DNE
1022	DNE
1023	DNE
1024	DNE
1025	DNE
1026	DNE
1027	DNE
1028	DNE
1029	DNE
1030	DNE
1031	DNE
1032	DNE
1033	DNE
1034	DNE
1035	DNE
1036	DNE
1037	DNE
1038	DNE
1039	DNE
1040	DNE
1041	DNE
1042	DNE
1043	DNE
1044	DNE
1045	DNE
1046	DNE
1047	DNE
1048	DNE
1049	DNE
1050	DNE
1051	DNE
1052	DNE
1053	DNE
1054	DNE
1055	DNE
1056	DNE
1057	DNE
1058	DNE
1059	DNE
1060	DNE
1061	DNE
1062	DNE
1063	DNE
1064	DNE
1065	DNE
1066	DNE
1067	DNE
1068	DNE
1069	DNE
1070	DNE
1071	DNE
1072	DNE
1073	DNE
1074	DNE
1075	DNE
1076	DNE
1077	DNE
1078	DNE
1079	DNE
1080	DNE
1081	DNE
1082	DNE
1083	DNE
1084	DNE
1085	DNE
1086	DNE
1087	DNE
1088	DNE
1089	DNE
1090	DNE
1091	DNE
1092	DNE
1093	DNE
1094	DNE
1095	DNE
1096	DNE
1097	DNE
1098	DNE
1099	DNE
1100	DNE
1101	DNE
1102	DNE
1103	DNE
1104	DNE
1105	DNE
1106	DNE
1107	DNE
1108	DNE
1109	DNE
1110	DNE
1111	DNE
1112	DNE
1113	DNE
1114	DNE
1115	DNE
1116	DNE
1117	DNE
1118	DNE
1119	DNE
1120	DNE
1121	DNE
1122	DNE
1123	DNE
1124	DNE
1125	DNE
1126	DNE
1127	DNE
1128	DNE
1129	DNE
1130	DNE
1131	DNE
1132	DNE
1133	DNE
1134	DNE
1135	DNE
1136	DNE
1137	DNE
1138	DNE
1139	DNE
1140	DNE
1141	DNE
1142	DNE
1143	DNE
1144	DNE
1145	DNE
1146	DNE
1147	DNE
1148	DNE
1149	DNE
1150	DNE
1151	DNE
1152	DNE
1153	DNE
1154	DNE
1155	DNE
1156	DNE
1157	DNE
1158	DNE
1159	DNE
1160	DNE
1161	DNE
1162	DNE
1163	DNE
1164	DNE
1165	DNE
1166	DNE
1167	DNE
1168	DNE
1169	DNE
1170	DNE
1171	DNE
1172	DNE
1173	DNE
1174	DNE
1175	DNE
1176	DNE
1177	DNE
1178	DNE
1179	DNE
1180	DNE
1181	DNE
1182	DNE
1183	DNE
1184	DNE
1185	DNE
1186	DNE
1187	DNE
1188	DNE
1189	DNE
1190	DNE
1191	DNE
1192	DNE
1193	DNE
1194	DNE
1195	DNE
1196	DNE
1197	DNE
1198	DNE
1199	DNE
1200	DNE
1201	DNE
1202	DNE
1203	DNE
1204	DNE
1205	DNE
1206	DNE
1207	DNE
1208	DNE
1209	DNE
1210	DNE
1211	DNE
1212	DNE
1213	DNE
1214	DNE
1215	DNE
1216	DNE
1217	DNE
1218	DNE
1219	DNE
1220	DNE
1221	DNE
1222	DNE
1223	DNE
1224	DNE
1225	DNE
1226	DNE
1227	DNE
1228	DNE
1229	DNE
1230	DNE
1231	DNE
1232	DNE
1233	DNE
1234	DNE
1235	DNE
1236	DNE
1237	DNE
1238	DNE
1239	DNE
1240	DNE
1241	DNE
1242	DNE
1243	DNE
1244	DNE
1245	DNE
1246	DNE
1247	DNE
1248	DNE
1249	DNE
1250	DNE
1251	DNE
1252	DNE
1253	DNE
1254	DNE
1255	DNE
1256	DNE
1257	DNE
1258	DNE
1259	DNE
1260	DNE
1261	DNE
1262	DNE
1263	DNE
1264	DNE
1265	DNE
1266	DNE
1267	DNE
1268	DNE
1269	DNE
1270	DNE
1271	DNE
1272	DNE
1273	DNE
1274	DNE
1275	DNE
1276	DNE
1277	DNE
1278	DNE
1279	DNE
1280	DNE
1281	DNE
1282	DNE
1283	DNE
1284	DNE
1285	DNE
1286	DNE
1287	DNE
1288	DNE
1289	DNE
1290	DNE
1291	DNE
1292	DNE
1293	DNE
1294	DNE
1295	DNE
1296	DNE
1297	DNE
1298	DNE
1299	DNE
1300	DNE
1301	DNE
1302	DNE
1303	DNE
1304	DNE
1305	DNE
1306	DNE
1307	DNE
1308	DNE
1309	DNE
1310	DNE
1311	DNE
1312	DNE
1313	DNE
1314	DNE
1315	DNE
1316	DNE
1317	DNE
1318	DNE
1319	DNE
1320	DNE
1321	DNE
1322	DNE
1323	DNE
1324	DNE
1325	DNE
1326	DNE
1327	DNE
1328	DNE
1329	DNE
1330	DNE
1331	DNE
1332	DNE
1333	DNE
1334	DNE
1335	DNE
1336	DNE
1337	DNE
1338	DNE
1339	DNE
1340	DNE
1341	DNE
1342	DNE
1343	DNE
1344	DNE
1345	DNE
1346	DNE
1347	DNE
1348	DNE
1349	DNE
1350	DNE
1351	DNE
1352	DNE
1353	DNE
1354	DNE
1355	DNE
1356	DNE
1357	DNE
1358	DNE
1359	DNE
1360	DNE
1361	DNE
1362	DNE
1363	DNE
1364	DNE
1365	DNE
1366	DNE
1367	DNE
1368	DNE
1369	DNE
1370	DNE
1371	DNE
1372	DNE
1373	DNE
1374	DNE
1375	DNE
1376	DNE
1377	DNE
1378	DNE
1379	DNE
1380	DNE
1381	DNE
1382	DNE
1383	DNE
1384	DNE
1385	DNE
1386	DNE
1387	DNE
1388	DNE
1389	DNE
1390	DNE
1391	DNE
1392	DNE
1393	DNE
1394	DNE
1395	DNE
1396	DNE
1397	DNE
1398	DNE
1399	DNE
1400	DNE
1401	DNE
1402	DNE
1403	DNE
1404	DNE
1405	DNE
1406	DNE
1407	DNE
1408	DNE
1409	DNE
1410	DNE
1411	DNE
1412	DNE
1413	DNE
1414	DNE
1415	DNE
1416	DNE
1417	DNE
1418	DNE
1419	DNE
1420	DNE
1421	DNE
1422	DNE
1423	DNE
1424	DNE
1425	DNE
1426	DNE
1427	DNE
1428	DNE
1429	DNE
1430	DNE
1431	DNE
1432	DNE
1433	DNE
1434	DNE
1435	DNE
1436	DNE
1437	DNE
1438	DNE
1439	DNE
1440	DNE
1441	DNE
1442	DNE
1443	DNE
1444	DNE
1445	DNE
1446	DNE
1447	DNE
1448	DNE
1449	DNE
1450	DNE
1451	DNE
1452	DNE
1453	DNE
1454	DNE
1455	DNE
1456	DNE
1457	DNE
1458	DNE
1459	DNE
1460	DNE
1461	DNE
1462	DNE
1463	DNE
1464	DNE
1465	DNE
1466	DNE
1467	DNE
1468	DNE
1469	DNE
1470	DNE
1471	DNE
1472	DNE
1473	DNE
1474	DNE
1475	DNE
1476	DNE
1477	DNE
1478	DNE
1479	DNE
1480	DNE
1481	DNE
1482	DNE
1483	DNE
1484	DNE
1485	DNE
1486	DNE
1487	DNE
1488	DNE
1489	DNE
1490	DNE
1491	DNE
1492	DNE
1493	DNE
1494	DNE
1495	DNE
1496	DNE
1497	DNE
1498	DNE
1499	DNE
1500	DNE
1501	DNE
1502	DNE
1503	DNE
1504	DNE
1505	DNE
1506	DNE
1507	DNE
1508	DNE
1509	DNE
1510	DNE
1511	DNE
1512	DNE
1513	DNE
1514	DNE
1515	DNE
1516	DNE
1517	DNE
1518	DNE
1519	DNE
1520	DNE
1521	DNE
1522	DNE
1523	DNE
1524	DNE
1525	DNE
1526	DNE
1527	DNE
1528	DNE
1529	DNE
1530	DNE
1531	DNE
1532	DNE
1533	DNE
1534	DNE
1535	DNE
1536	DNE
1537	DNE
1538	DNE
1539	DNE
1540	DNE
1541	DNE
1542	DNE
1543	DNE
1544	DNE
1545	DNE
1546	DNE
1547	DNE
1548	DNE
1549	DNE
1550	DNE
1551	DNE
1552	DNE
1553	DNE
1554	DNE
1555	DNE
1556	DNE
1557	DNE
1558	DNE
1559	DNE
1560	DNE
1561	DNE
1562	DNE
1563	DNE
1564	DNE
1565	DNE
1566	DNE
1567	DNE
1568	DNE
1569	DNE
1570	DNE
1571	DNE
1572	DNE
1573	DNE
1574	DNE
1575	DNE
1576	DNE
1577	DNE
1578	DNE
1579	DNE
1580	DNE
1581	DNE
1582	DNE
1583	DNE
1584	DNE
1585	DNE
1586	DNE
1587	DNE
1588	DNE
1589	DNE
1590	DNE
1591	DNE
1592	DNE
1593	DNE
1594	DNE
1595	DNE
1596	DNE
1597	DNE
1598	DNE
1599	DNE
1600	DNE
1601	DNE
1602	DNE
1603	DNE
1604	DNE
1605	DNE
1606	DNE
1607	DNE
1608	DNE
1609	DNE
1610	DNE
1611	DNE
1612	DNE
1613	DNE
1614	DNE
1615	DNE
1616	DNE
1617	DNE
1618	DNE
1619	DNE
1620	DNE
1621	DNE
1622	DNE
1623	DNE
1624	DNE
1625	DNE
1626	DNE
1627	DNE
1628	DNE
1629	DNE
1630	DNE
1631	DNE
1632	DNE
1633	DNE
1634	DNE
1635	DNE
1636	DNE
1637	DNE
1638	DNE
1639	DNE
1640	DNE
1641	DNE
1642	DNE
1643	DNE
1644	DNE
1645	DNE
1646	DNE
1647	DNE
1648	DNE
1649	DNE
1650	DNE
1651	DNE
1652	DNE
1653	DNE
1654	DNE
1655	DNE
1656	DNE
1657	DNE
1658	DNE
1659	DNE
1660	DNE
1661	DNE
1662	DNE
1663	DNE
1664	DNE
1665	DNE
1666	DNE
1667	DNE
1668	DNE
1669	DNE
1670	DNE
1671	DNE
1672	DNE
1673	DNE
1674	DNE
1675	DNE
1676	DNE
1677	DNE
1678	DNE
1679	DNE
1680	DNE
1681	DNE
1682	DNE
1683	DNE
1684	DNE
1685	DNE
1686	DNE
1687	DNE
1688	DNE
1689	DNE
1690	DNE
1691	DNE
1692	DNE
1693	DNE
1694	DNE
1695	DNE
1696	DNE
1697	DNE
1698	DNE
1699	DNE
1700	DNE
1701	DNE
1702	DNE
1703	DNE
1704	DNE
1705	DNE
1706	DNE
1707	DNE
1708	DNE
1709	DNE
1710	DNE
1711	DNE
1712	DNE
1713	DNE
1714	DNE
1715	DNE
1716	DNE
1717	DNE
1718	DNE
1719	DNE
1720	DNE
1721	DNE
1722	DNE
1723	DNE
1724	DNE
1725	DNE
1726	DNE
1727	DNE
1728	DNE
1729	DNE
1730	DNE
1731	DNE
1732	DNE
1733	DNE
1734	DNE
1735	DNE
1736	DNE
1737	DNE
1738	DNE
1739	DNE
1740	DNE
1741	DNE
1742	DNE
1743	DNE
1744	DNE
1745	DNE
1746	DNE
1747	DNE
1748	DNE
1749	DNE
1750	DNE
1751	DNE
1752	DNE
1753	DNE
1754	DNE
1755	DNE
1756	DNE
1757	DNE
1758	DNE
1759	DNE
1760	DNE
1761	DNE
1762	DNE
1763	DNE
1764	DNE
1765	DNE
1766	DNE
1767	DNE
1768	DNE
1769	DNE
1770	DNE
1771	DNE
1772	DNE
1773	DNE
1774	DNE
1775	DNE
1776	DNE
1777	DNE
1778	DNE
1779	DNE
1780	DNE
1781	DNE
1782	DNE
1783	DNE
1784	DNE
1785	DNE
1786	DNE
1787	DNE
1788	DNE
1789	DNE
1790	DNE
1791	DNE
1792	DNE
1793	DNE
1794	DNE
1795	DNE
1796	DNE
1797	DNE
1798	DNE
1799	DNE
1800	DNE
1801	DNE
1802	DNE
1803	DNE
1804	DNE
1805	DNE
1806	DNE
1807	DNE
1808	DNE
1809	DNE
1810	DNE
1811	DNE
1812	DNE
1813	DNE
1814	DNE
1815	DNE
1816	DNE
1817	DNE
1818	DNE
1819	DNE
1820	DNE
1821	DNE
1822	DNE
1823	DNE
1824	DNE
1825	DNE
1826	DNE
1827	DNE
1828	DNE
1829	DNE
1830	DNE
1831	DNE
1832	DNE
1833	DNE
1834	DNE
1835	DNE
1836	DNE
1837	DNE
1838	DNE
1839	DNE
1840	DNE
1841	DNE
1842	DNE
1843	DNE
1844	DNE
1845	DNE
1846	DNE
1847	DNE
1848	DNE
1849	DNE
1850	DNE
1851	DNE
1852	DNE
1853	DNE
1854	DNE
1855	DNE
1856	DNE
1857	DNE
1858	DNE
1859	DNE
1860	DNE
1861	DNE
1862	DNE
1863	DNE
1864	DNE
1865	DNE
1866	DNE
1867	DNE
1868	DNE
1869	DNE
1870	DNE
1871	DNE
1872	DNE
1873	DNE
1874	DNE
1875	DNE
1876	DNE
1877	DNE
1878	DNE
1879	DNE
1880	DNE
1881	DNE
1882	DNE
1883	DNE
1884	DNE
1885	DNE
1886	DNE
1887	DNE
1888	DNE
1889	DNE
1890	DNE
1891	DNE
1892	DNE
1893	DNE
1894	DNE
1895	DNE
1896	DNE
1897	DNE
1898	DNE
1899	DNE
1900	DNE
1901	DNE
1902	DNE
1903	DNE
1904	DNE
1905	DNE
1906	DNE
1907	DNE
1908	DNE
1909	DNE
1910	DNE
1911	DNE
1912	DNE
1913	DNE
1914	DNE
1915	DNE
1916	DNE
1917	DNE
1918	DNE
1919	DNE
1920	DNE
1921	DNE
1922	DNE
1923	DNE
1924	DNE
1925	DNE
1926	DNE
1927	DNE
1928	DNE
1929	DNE
1930	DNE
1931	DNE
1932	DNE
1933	DNE
1934	DNE
1935	DNE
1936	DNE
1937	DNE
1938	DNE
1939	DNE
1940	DNE
1941	DNE
1942	DNE
1943	DNE
1944	DNE
1945	DNE
1946	DNE
1947	DNE
1948	DNE
1949	DNE
1950	DNE
1951	DNE
1952	DNE
1953	DNE
1954	DNE
1955	DNE
1956	DNE
1957	DNE
1958	DNE
1959	DNE
1960	DNE
1961	DNE
1962	DNE
1963	DNE
1964	DNE
1965	DNE
1966	DNE
1967	DNE
1968	DNE
1969	DNE
1970	DNE
1971	DNE
1972	DNE
1973	DNE
1974	DNE
1975	DNE
1976	DNE
1977	DNE
1978	DNE
1979	DNE
1980	DNE
1981	DNE
1982	DNE
1983	DNE
1984	DNE
1985	DNE
1986	DNE
1987	DNE
1988	DNE
1989	DNE
1990	DNE
1991	DNE
1992	DNE
1993	DNE
1994	DNE
1995	DNE
1996	DNE
1997	DNE
1998	DNE
1999	DNE
2000	274
2001	507
2002	524
2003	625
2004	335
2005	250
2006	417
2007	505
2008	383
2009	033
2010	719
2011	789
2012	122
2013	182
2014	192
2015	295
2016	765
2017	290
2018	125
2019	294
2020	719
2021	078
2022	977
2023	050
2024	127
2025	649
2026	178
2027	756
2028	441
2029	058
2030	353
2031	214
2032	385
2033	599
2034	259
2035	311
2036	244
2037	593
2038	036
2039	883
2040	313
2041	718
2042	164
2043	748
2044	915
2045	896
2046	696
2047	515
2048	093
2049	858
2050	489
2051	351
2052	879
2053	402
2054	729
2055	197
2056	394
2057	899
2058	731
2059	593
2060	371
2061	269
2062	250
2063	907
2064	709
2065	161
2066	977
2067	883
2068	230
2069	607
2070	974
2071	955
2072	928
2073	150
2074	716
2075	435
2076	509
2077	389
2078	051
2079	788
2080	306
2081	855
2082	937
2083	393
2084	138
2085	680
2086	478
2087	272
2088	858
2089	225
2090	216
2091	753
2092	747
2093	713
2094	663
2095	686
2096	069
2097	688
2098	175
2099	176
2100	DNE
2101	136
2102	798
2103	018
2104	907
2105	860
2106	799
2107	919
2108	186
2109	572
2110	250
2111	212
2112	636
2113	761
2114	532
2115	670
2116	586
2117	102
2118	985
2119	870
2120	927
